timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_available,gnss_lat,gnss_lon,satellites,hdop,gt_lat,gt_lon,gt_speed_m_s,gt_heading_rad
54.53,0.22,0.2879,9.7217,0.0009,-0.0291,0.0009,15.76,19.41,39.5,True,37.7790051,-122.413418,11,1.09,37.7790391,-122.4134311,11.73,0.8887
54.63,-0.8237,0.1132,10.0298,-0.0319,0.0072,0.0009,15.76,19.41,39.34,True,37.7790681,-122.4134242,11,0.96,37.7790457,-122.4134207,11.75,0.8888
54.73,0.1791,-0.0723,10.0689,0.0278,0.0024,0.0009,15.76,19.41,40.67,True,37.7790842,-122.4134245,10,0.92,37.7790523,-122.4134105,11.56,0.8889
54.83,0.8574,-0.122,9.8561,-0.0251,0.0215,0.0009,15.76,19.41,39.72,True,37.779067,-122.4133427,8,0.85,37.779059,-122.4134,11.83,0.889
54.93,-1.2296,0.0828,9.6697,0.0166,0.0185,0.0009,15.75,19.41,39.88,True,37.7790468,-122.4133593,11,1.3,37.7790656,-122.4133897,11.71,0.8891
55.03,-0.3718,-0.0394,10.5538,-0.0263,0.0101,0.0009,15.75,19.41,40.25,True,37.779057,-122.4133669,9,0.91,37.7790722,-122.4133794,11.61,0.8891
55.13,-0.4494,-0.0854,9.5514,-0.0063,-0.0223,0.0009,15.75,19.41,39.77,True,37.779103,-122.413361,11,1.03,37.7790788,-122.4133691,11.65,0.8892
55.23,-0.4961,0.0011,9.6843,0.0036,-0.0416,0.0009,15.75,19.42,39.56,True,37.7790901,-122.4133062,11,1.13,37.7790853,-122.413359,11.49,0.8893
55.33,-2.0935,-0.1053,10.4129,0.0157,0.0197,0.0009,15.75,19.42,40.05,True,37.779102,-122.4133232,10,1.34,37.7790918,-122.4133488,11.54,0.8894
55.43,-1.5682,-0.0249,9.6715,0.0136,0.0185,0.0009,15.74,19.42,40.0,True,37.7790764,-122.4133304,11,0.9,37.7790981,-122.4133389,11.11,0.8895
55.53,2.1827,0.1582,10.5178,-0.0019,0.0088,0.0009,15.74,19.42,40.55,True,37.7791068,-122.4133208,9,1.09,37.7791045,-122.413329,11.21,0.8896
55.63,2.2067,-0.0846,9.5166,-0.0178,0.0506,0.0009,15.74,19.42,39.82,True,37.7791133,-122.4133093,10,0.93,37.779111,-122.4133188,11.53,0.8897
55.73,-0.3809,-0.0083,9.5198,0.007,-0.0219,0.0009,15.74,19.42,40.29,True,37.7790657,-122.4133408,8,1.36,37.7791176,-122.4133085,11.65,0.8898
55.83,-3.5461,0.0791,9.8621,0.0223,-0.0086,0.0009,15.74,19.42,39.64,True,37.7791216,-122.4132707,9,1.4,37.7791241,-122.4132984,11.5,0.8899
55.93,-1.4145,0.0525,9.4223,-0.0388,-0.0155,0.0009,15.74,19.43,40.47,True,37.7791525,-122.413295,10,1.32,37.7791303,-122.4132887,10.93,0.8899
56.03,2.2371,0.1049,9.8318,-0.0188,-0.0079,0.0009,15.73,19.43,40.06,True,37.7791313,-122.4132352,10,1.15,37.7791367,-122.4132788,11.24,0.89
56.13,0.387,-0.0303,9.4511,-0.0316,0.0005,0.0009,15.73,19.43,40.18,True,37.7791085,-122.4132527,9,1.01,37.7791431,-122.4132687,11.35,0.8901
56.23,-1.1375,-0.0688,9.4801,-0.0366,0.0197,0.0009,15.73,19.43,40.4,True,37.7791127,-122.4132683,8,1.15,37.7791495,-122.4132587,11.32,0.8902
56.33,0.3137,0.0305,9.998,-0.0048,0.0079,0.0009,15.73,19.43,40.07,True,37.7791481,-122.4132002,9,0.95,37.7791558,-122.4132489,11.14,0.8903
56.43,0.3669,0.0029,9.7346,-0.0137,0.0005,0.0009,15.73,19.43,40.05,True,37.7791731,-122.413245,10,1.34,37.7791623,-122.4132388,11.4,0.8904
56.53,-1.6482,0.035,9.7135,-0.0053,-0.0157,0.0009,15.73,19.43,40.81,True,37.7791624,-122.4131874,8,1.07,37.7791686,-122.4132288,11.23,0.8905
56.63,-0.5042,0.1038,9.8597,-0.0079,0.0141,0.0008,15.72,19.44,39.31,True,37.779137,-122.4132649,11,0.87,37.7791749,-122.4132191,11.05,0.8906
56.73,1.2333,0.2288,9.6904,0.0057,0.021,0.0008,15.72,19.44,39.57,True,37.7791649,-122.4131778,8,0.91,37.7791811,-122.4132093,11.09,0.8906
56.83,-0.0276,-0.0527,9.6583,-0.0141,-0.0092,0.0008,15.72,19.44,40.36,True,37.7791936,-122.4131967,9,1.02,37.7791875,-122.4131992,11.35,0.8907
56.93,-0.1928,-0.0014,9.1014,0.0072,-0.0274,0.0008,15.72,19.44,40.26,True,37.7791762,-122.4131861,8,0.99,37.7791938,-122.4131894,11.09,0.8908
57.03,-0.2013,0.0334,9.2671,-0.0147,0.0107,0.0008,15.72,19.44,40.38,True,37.7791403,-122.4132001,9,0.98,37.7792002,-122.4131794,11.33,0.8909
57.13,-1.1828,-0.092,9.4592,-0.0061,-0.0086,0.0008,15.72,19.44,39.77,True,37.7792453,-122.4131918,9,1.26,37.7792065,-122.4131696,11.07,0.891
57.23,0.7657,0.0948,9.4865,0.0133,0.0107,0.0008,15.71,19.44,40.09,True,37.7792177,-122.413142,10,1.36,37.7792128,-122.4131598,11.12,0.8911
57.33,0.29,0.0211,10.1452,0.0068,0.0101,0.0008,15.71,19.44,40.98,True,37.7792576,-122.4131187,8,1.38,37.7792191,-122.4131498,11.2,0.8911
57.43,-0.0118,0.0146,9.3741,0.0265,-0.0142,0.0008,15.71,19.45,40.02,True,37.7792399,-122.4131989,10,0.98,37.7792254,-122.41314,11.17,0.8912
57.53,-1.2026,0.0567,10.2784,0.0457,0.0088,0.0008,15.71,19.45,39.58,True,37.7792331,-122.4131467,11,1.37,37.7792317,-122.41313,11.21,0.8913
57.63,-1.0902,-0.0682,9.4073,-0.0038,-0.0092,0.0008,15.71,19.45,40.19,True,37.7792117,-122.4131495,11,0.86,37.7792379,-122.4131203,10.96,0.8914
57.73,-0.7024,0.0361,9.9904,-0.0248,0.0137,0.0008,15.71,19.45,40.43,True,37.7792534,-122.4130959,10,1.15,37.7792441,-122.4131106,10.94,0.8915
57.83,0.4125,0.1887,10.0987,0.0025,0.0553,0.0008,15.71,19.45,40.71,True,37.7792333,-122.4130898,10,1.06,37.7792502,-122.4131011,10.81,0.8915
57.93,1.3563,0.0032,9.537,0.0132,-0.004,0.0008,15.7,19.45,40.7,True,37.7792102,-122.4130955,11,1.4,37.7792565,-122.4130913,11.04,0.8916
58.03,0.2896,-0.0263,9.5471,-0.0071,-0.0158,0.0008,15.7,19.45,40.2,True,37.779309,-122.4130372,10,1.09,37.7792627,-122.4130815,11.05,0.8917
58.13,-0.5512,0.0705,9.9979,-0.0126,-0.0021,0.0008,15.7,19.45,39.99,True,37.7792501,-122.4130772,10,1.04,37.779269,-122.4130717,11.12,0.8918
58.23,-0.9809,-0.014,9.7844,0.0137,0.0155,0.0008,15.7,19.46,39.27,True,37.7792801,-122.4130181,11,1.36,37.7792751,-122.413062,10.89,0.8919
58.33,-0.4819,0.061,9.1263,-0.0263,0.0251,0.0008,15.7,19.46,39.91,True,37.7793277,-122.4130718,11,1.25,37.7792813,-122.4130523,10.93,0.8919
58.43,0.4989,0.03,10.2886,0.0228,0.0192,0.0008,15.7,19.46,40.16,True,37.7792866,-122.4130599,9,0.84,37.7792874,-122.4130427,10.84,0.892
58.53,-0.8529,0.0848,10.1479,-0.0005,-0.0181,0.0008,15.69,19.46,41.01,True,37.7792782,-122.4130184,10,1.09,37.7792937,-122.413033,11.03,0.8921
58.63,-2.1335,-0.13,9.7026,-0.0178,0.0018,0.0008,15.69,19.46,40.33,True,37.7792571,-122.41304,10,1.37,37.7792997,-122.4130235,10.69,0.8922
58.73,2.5995,-0.0968,10.2534,-0.008,-0.0454,0.0008,15.69,19.46,40.2,True,37.7792794,-122.4130097,10,1.03,37.7793057,-122.4130141,10.57,0.8923
58.83,-0.4328,-0.0641,10.0451,0.0267,-0.0177,0.0008,15.69,19.46,40.1,True,37.7793063,-122.4130211,11,0.89,37.779312,-122.4130042,11.21,0.8923
58.93,-1.4616,0.1865,9.5856,-0.0478,-0.0221,0.0008,15.69,19.46,40.69,True,37.7792509,-122.4130191,9,1.26,37.7793179,-122.4129949,10.46,0.8924
59.03,0.855,0.1293,9.5964,-0.0119,-0.0138,0.0008,15.69,19.47,39.95,True,37.7793115,-122.4130225,11,1.09,37.7793241,-122.4129852,10.96,0.8925
59.13,-3.6491,0.047,10.1755,0.0015,0.0172,0.0008,15.69,19.47,39.64,True,37.7793078,-122.4129739,11,1.2,37.7793301,-122.4129758,10.61,0.8926
59.23,1.0463,-0.0191,9.7497,-0.0014,-0.0159,0.0008,15.68,19.47,40.65,True,37.7793621,-122.4129764,8,1.01,37.7793358,-122.4129668,10.24,0.8926
59.33,1.8306,0.0589,9.3557,0.008,-0.0233,0.0007,15.68,19.47,40.95,True,37.7793502,-122.4129261,8,1.36,37.7793419,-122.4129572,10.84,0.8927
59.43,1.382,-0.1729,10.1483,-0.0096,0.0065,0.0007,15.68,19.47,40.11,True,37.7793658,-122.4129601,9,0.9,37.7793479,-122.4129477,10.63,0.8928
59.53,-1.0105,-0.0389,9.5365,-0.0148,0.0052,0.0007,15.68,19.47,39.96,True,37.779365,-122.4129369,10,0.96,37.7793542,-122.4129379,11.1,0.8929
59.63,-2.7597,-0.0221,9.9638,0.0061,-0.0064,0.0007,15.68,19.47,39.63,True,37.7793248,-122.4128753,9,0.85,37.7793601,-122.4129287,10.44,0.8929
59.73,2.5374,-0.0629,9.5748,0.0314,-0.0144,0.0007,15.68,19.47,39.72,True,37.7793253,-122.4129049,11,1.39,37.779366,-122.4129193,10.51,0.893
59.83,1.8431,-0.1774,9.7296,0.0205,-0.009,0.0007,15.68,19.48,39.25,True,37.7793768,-122.4128803,11,1.3,37.7793722,-122.4129096,10.94,0.8931
59.93,-1.6953,0.1844,9.5883,-0.042,-0.0332,0.0007,15.67,19.48,39.77,True,37.7793558,-122.4128797,11,0.88,37.7793783,-122.4129,10.88,0.8932
60.03,-2.5526,-0.0227,9.5203,0.0009,0.0199,0.0007,15.67,19.48,40.05,False,,,0,9.9,37.7793843,-122.4128906,10.59,0.8932
60.13,0.8395,-0.0375,10.1054,-0.0117,0.0274,0.0007,15.67,19.48,39.93,False,,,0,9.9,37.7793901,-122.4128814,10.39,0.8933
60.23,-1.3326,-0.0134,9.9597,0.0134,-0.0302,0.0007,15.67,19.48,40.24,False,,,0,9.9,37.7793962,-122.4128718,10.79,0.8934
60.33,-0.4081,-0.0564,9.5174,-0.0345,-0.0199,0.0007,15.67,19.48,40.53,False,,,0,9.9,37.7794019,-122.4128629,10.12,0.8934
60.43,2.9256,0.0501,9.4912,-0.0071,0.0037,0.0007,15.67,19.48,39.88,False,,,0,9.9,37.7794079,-122.4128534,10.67,0.8935
60.53,-1.1357,0.186,9.6435,0.0263,-0.0255,0.0007,15.67,19.48,39.88,False,,,0,9.9,37.779414,-122.4128439,10.74,0.8936
60.63,-2.1999,0.1279,9.1389,0.0383,0.05,0.0007,15.66,19.48,40.58,False,,,0,9.9,37.7794199,-122.4128347,10.4,0.8937
60.73,-0.695,-0.0152,9.67,0.0152,-0.0188,0.0007,15.66,19.49,39.33,False,,,0,9.9,37.7794257,-122.4128255,10.3,0.8937
60.83,0.3463,-0.1067,10.0695,0.0315,0.032,0.0007,15.66,19.49,39.66,False,,,0,9.9,37.7794314,-122.4128164,10.26,0.8938
60.93,-0.8359,-0.0134,9.6221,-0.0413,0.0013,0.0007,15.66,19.49,40.11,False,,,0,9.9,37.7794373,-122.4128073,10.33,0.8939
61.03,-1.183,-0.0274,9.631,-0.0213,0.0414,0.0007,15.66,19.49,39.75,False,,,0,9.9,37.779443,-122.4127983,10.12,0.8939
61.13,1.1443,0.1622,9.4448,-0.0006,0.001,0.0007,15.66,19.49,39.23,False,,,0,9.9,37.7794486,-122.4127893,10.11,0.894
61.23,1.1269,-0.073,9.554,-0.0003,0.0111,0.0007,15.66,19.49,39.91,False,,,0,9.9,37.7794545,-122.4127801,10.39,0.8941
61.33,-1.3256,-0.0099,9.996,0.0255,0.0052,0.0007,15.65,19.49,39.59,False,,,0,9.9,37.7794603,-122.412771,10.31,0.8941
61.43,-0.8822,0.0312,9.4258,0.0016,-0.0344,0.0007,15.65,19.49,40.61,False,,,0,9.9,37.779466,-122.412762,10.12,0.8942
61.53,0.0266,0.0282,9.5492,-0.0448,-0.0152,0.0007,15.65,19.49,40.57,False,,,0,9.9,37.7794717,-122.412753,10.13,0.8943
61.63,-0.0342,-0.1296,10.3667,0.0149,-0.0132,0.0007,15.65,19.49,39.19,False,,,0,9.9,37.7794774,-122.412744,10.17,0.8943
61.73,2.8274,-0.1533,9.6298,0.0198,-0.0166,0.0007,15.65,19.5,40.22,False,,,0,9.9,37.7794832,-122.4127349,10.17,0.8944
61.83,-0.9965,-0.0206,9.7673,-0.0129,-0.0353,0.0007,15.65,19.5,39.23,False,,,0,9.9,37.7794892,-122.4127254,10.77,0.8945
61.93,-3.8304,0.0824,10.3212,-0.0026,-0.0067,0.0007,15.65,19.5,40.23,False,,,0,9.9,37.7794948,-122.4127165,9.98,0.8945
62.03,0.7342,0.0681,10.0746,0.0101,-0.0376,0.0006,15.65,19.5,40.4,False,,,0,9.9,37.7795005,-122.4127077,9.99,0.8946
62.13,0.8241,0.1362,9.7972,-0.0307,-0.0291,0.0006,15.64,19.5,40.56,False,,,0,9.9,37.7795062,-122.4126987,10.1,0.8947
62.23,0.6396,-0.0371,9.5599,0.0162,-0.0371,0.0006,15.64,19.5,39.2,False,,,0,9.9,37.7795118,-122.4126897,10.12,0.8947
62.33,-1.8772,-0.1198,9.7178,0.034,0.0031,0.0006,15.64,19.5,39.59,False,,,0,9.9,37.7795176,-122.4126807,10.19,0.8948
62.43,1.3187,0.1396,9.39,-0.0018,0.0064,0.0006,15.64,19.5,40.08,False,,,0,9.9,37.7795231,-122.412672,9.75,0.8949
62.53,0.446,0.0464,9.9381,0.0238,-0.0222,0.0006,15.64,19.5,40.08,False,,,0,9.9,37.7795289,-122.4126627,10.45,0.8949
62.63,-0.2692,-0.1371,10.0372,0.011,-0.0282,0.0006,15.64,19.5,40.25,False,,,0,9.9,37.7795345,-122.412654,9.87,0.895
62.73,0.3546,-0.0244,10.5808,-0.0418,0.003,0.0006,15.64,19.51,40.17,False,,,0,9.9,37.7795404,-122.4126447,10.42,0.895
62.83,-0.9517,0.0956,9.5779,0.0024,0.0174,0.0006,15.64,19.51,39.74,False,,,0,9.9,37.779546,-122.4126359,9.96,0.8951
62.93,1.2014,0.0694,9.9557,0.0428,0.0121,0.0006,15.63,19.51,39.4,False,,,0,9.9,37.7795517,-122.4126268,10.24,0.8952
63.04,-2.0898,0.0458,9.397,0.0047,-0.002,0.0006,15.63,19.51,39.63,False,,,0,9.9,37.7795574,-122.4126178,10.17,0.8952
63.14,-2.6402,-0.011,9.9922,0.0079,-0.0249,0.0006,15.63,19.51,39.38,False,,,0,9.9,37.779563,-122.412609,9.88,0.8953
63.24,0.9837,-0.0336,9.9143,-0.0014,0.0092,0.0006,15.63,19.51,39.58,False,,,0,9.9,37.7795684,-122.4126004,9.63,0.8954
63.34,0.517,0.0852,9.6672,0.0204,0.0033,0.0006,15.63,19.51,40.67,False,,,0,9.9,37.7795741,-122.4125915,10.1,0.8954
63.44,-0.5215,-0.0631,9.7661,0.0152,0.0044,0.0006,15.63,19.51,39.33,False,,,0,9.9,37.7795796,-122.4125828,9.73,0.8955
63.54,1.172,-0.0771,10.4177,-0.0432,-0.0065,0.0006,15.63,19.51,39.79,False,,,0,9.9,37.7795852,-122.4125739,10.02,0.8955
63.64,-1.9519,-0.1441,9.365,-0.0041,0.0124,0.0006,15.63,19.51,41.15,False,,,0,9.9,37.7795908,-122.4125651,9.94,0.8956
63.74,-0.4151,-0.1755,10.0018,-0.005,-0.0157,0.0006,15.63,19.52,39.85,False,,,0,9.9,37.7795962,-122.4125565,9.66,0.8956
63.84,0.8303,0.0947,10.082,-0.0077,0.0225,0.0006,15.62,19.52,39.93,False,,,0,9.9,37.7796017,-122.4125478,9.82,0.8957
63.94,-0.115,0.0316,10.1899,0.0084,0.0142,0.0006,15.62,19.52,40.47,False,,,0,9.9,37.7796072,-122.4125391,9.8,0.8958
64.04,-0.7113,-0.088,9.8367,0.0067,-0.024,0.0006,15.62,19.52,40.1,False,,,0,9.9,37.7796127,-122.4125304,9.78,0.8958
64.14,-2.0128,-0.0608,9.2089,0.0013,-0.0414,0.0006,15.62,19.52,39.97,False,,,0,9.9,37.7796182,-122.4125218,9.68,0.8959
64.24,-0.1546,0.0081,9.8761,-0.0123,0.0075,0.0006,15.62,19.52,39.84,False,,,0,9.9,37.7796235,-122.4125134,9.39,0.8959
64.34,-0.0488,-0.0055,10.0438,0.0342,-0.0026,0.0006,15.62,19.52,39.57,False,,,0,9.9,37.7796289,-122.4125049,9.65,0.896
64.44,1.0887,0.1133,9.5076,-0.0233,-0.0126,0.0006,15.62,19.52,39.53,False,,,0,9.9,37.7796341,-122.4124965,9.37,0.896
64.54,1.3413,-0.0278,9.7069,0.0105,0.0141,0.0006,15.62,19.52,40.65,False,,,0,9.9,37.7796397,-122.4124878,9.87,0.8961
64.64,0.6412,0.0099,9.6675,0.0055,-0.0165,0.0005,15.62,19.52,39.96,False,,,0,9.9,37.7796451,-122.4124792,9.62,0.8962
64.74,-0.0576,-0.0551,10.3464,0.0008,0.0238,0.0005,15.61,19.52,39.46,False,,,0,9.9,37.7796507,-122.4124703,9.99,0.8962
64.84,-1.777,0.0214,9.3615,-0.0253,-0.0025,0.0005,15.61,19.53,39.7,False,,,0,9.9,37.7796561,-122.4124618,9.63,0.8963
64.94,-1.8981,0.104,9.5692,-0.0111,0.0257,0.0005,15.61,19.53,39.37,False,,,0,9.9,37.7796615,-122.4124532,9.66,0.8963
65.04,-1.4206,0.0146,10.0442,-0.019,0.0028,0.0005,15.61,19.53,40.06,False,,,0,9.9,37.7796667,-122.412445,9.27,0.8964
65.14,1.8517,-0.0756,9.769,0.0045,0.0015,0.0005,15.61,19.53,39.32,False,,,0,9.9,37.779672,-122.4124367,9.35,0.8964
65.24,0.4637,-0.0356,10.143,0.0144,0.0242,0.0005,15.61,19.53,40.21,False,,,0,9.9,37.7796774,-122.4124281,9.62,0.8965
65.34,-2.4477,0.0211,9.5215,-0.0041,-0.0366,0.0005,15.61,19.53,40.49,False,,,0,9.9,37.7796827,-122.4124197,9.49,0.8965
65.44,-0.5497,0.0175,10.0315,0.0124,0.01,0.0005,15.61,19.53,40.53,False,,,0,9.9,37.7796878,-122.4124116,9.12,0.8966
65.54,2.9153,0.0188,9.2112,0.0158,0.0012,0.0005,15.61,19.53,39.16,False,,,0,9.9,37.7796931,-122.4124032,9.44,0.8966
65.64,0.5046,-0.1142,9.8002,0.0169,0.0075,0.0005,15.61,19.53,40.11,False,,,0,9.9,37.7796986,-122.4123946,9.66,0.8967
65.74,-1.4288,0.0568,9.9023,0.0426,-0.0476,0.0005,15.6,19.53,40.69,False,,,0,9.9,37.7797039,-122.4123861,9.58,0.8967
65.84,-1.004,0.0268,9.9542,0.0363,0.0058,0.0005,15.6,19.53,39.39,False,,,0,9.9,37.7797092,-122.4123778,9.36,0.8968
65.94,0.4566,-0.1134,9.9872,0.0118,0.0014,0.0005,15.6,19.53,40.3,False,,,0,9.9,37.7797145,-122.4123694,9.4,0.8968
66.04,-0.0215,0.0867,9.7314,0.0115,-0.0196,0.0005,15.6,19.53,40.32,False,,,0,9.9,37.7797198,-122.412361,9.45,0.8969
66.14,-1.0118,-0.0356,9.3628,-0.0031,-0.024,0.0005,15.6,19.54,40.19,False,,,0,9.9,37.7797251,-122.4123526,9.41,0.8969
66.24,-0.2911,0.0987,9.9432,0.05,-0.0462,0.0005,15.6,19.54,40.08,False,,,0,9.9,37.7797302,-122.4123444,9.21,0.897
66.34,1.6584,-0.0425,10.1598,-0.0086,-0.017,0.0005,15.6,19.54,40.19,False,,,0,9.9,37.7797355,-122.4123361,9.36,0.897
66.44,-0.0159,0.0446,9.541,-0.0101,-0.0024,0.0005,15.6,19.54,39.38,False,,,0,9.9,37.7797409,-122.4123276,9.59,0.8971
66.54,-0.3875,-0.1176,9.8904,-0.0062,-0.0211,0.0005,15.6,19.54,39.46,False,,,0,9.9,37.7797461,-122.4123193,9.37,0.8971
66.64,0.9253,0.1093,10.0775,0.0262,-0.0113,0.0005,15.6,19.54,39.87,False,,,0,9.9,37.7797514,-122.4123109,9.46,0.8972
66.74,0.0451,0.0381,10.0977,-0.0488,0.0149,0.0005,15.59,19.54,39.52,False,,,0,9.9,37.7797567,-122.4123024,9.48,0.8972
66.84,-1.9248,0.1772,9.5542,-0.0171,-0.0021,0.0005,15.59,19.54,40.61,False,,,0,9.9,37.779762,-122.412294,9.42,0.8973
66.94,-0.8215,-0.1633,9.7138,-0.0277,0.0226,0.0005,15.59,19.54,40.7,False,,,0,9.9,37.7797672,-122.4122859,9.17,0.8973
67.04,1.3637,0.125,9.8342,-0.0247,-0.0165,0.0005,15.59,19.54,40.13,False,,,0,9.9,37.7797723,-122.4122777,9.23,0.8974
67.14,1.9187,-0.1465,9.7203,0.0161,0.0173,0.0005,15.59,19.54,40.31,False,,,0,9.9,37.7797776,-122.4122693,9.41,0.8974
67.24,-3.1179,-0.0947,9.9821,0.0165,-0.02,0.0004,15.59,19.54,39.41,False,,,0,9.9,37.779783,-122.4122608,9.56,0.8975
67.34,-3.5164,0.066,10.2225,0.0151,0.0196,0.0004,15.59,19.54,39.33,False,,,0,9.9,37.7797879,-122.412253,8.77,0.8975
67.44,1.8207,-0.011,9.7559,-0.0159,-0.0172,0.0004,15.59,19.54,39.39,False,,,0,9.9,37.7797928,-122.4122452,8.83,0.8975
67.54,1.9101,-0.0959,10.0998,-0.006,-0.0396,0.0004,15.59,19.55,39.43,False,,,0,9.9,37.779798,-122.412237,9.13,0.8976
67.64,-1.2809,0.0332,9.8862,0.0419,0.0073,0.0004,15.59,19.55,39.75,False,,,0,9.9,37.7798031,-122.4122288,9.23,0.8976
67.74,-1.5701,-0.0408,9.9939,-0.0108,-0.024,0.0004,15.59,19.55,39.6,False,,,0,9.9,37.7798081,-122.4122209,8.92,0.8977
67.84,0.7198,-0.012,9.4748,0.0095,-0.0255,0.0004,15.58,19.55,39.88,False,,,0,9.9,37.7798131,-122.412213,8.87,0.8977
67.94,-0.6893,0.1251,10.0407,-0.0131,-0.0047,0.0004,15.58,19.55,40.5,False,,,0,9.9,37.7798182,-122.4122049,9.08,0.8978
68.04,-1.7367,0.0253,9.4645,-0.0307,-0.0043,0.0004,15.58,19.55,40.51,False,,,0,9.9,37.7798231,-122.4121971,8.78,0.8978
68.14,-0.6264,0.0551,9.8844,-0.0094,-0.0028,0.0004,15.58,19.55,39.81,False,,,0,9.9,37.779828,-122.4121893,8.74,0.8978
68.24,0.6687,0.1193,9.393,0.0159,-0.0061,0.0004,15.58,19.55,39.53,False,,,0,9.9,37.7798329,-122.4121816,8.66,0.8979
68.34,1.7953,0.0146,9.5695,-0.0242,0.0351,0.0004,15.58,19.55,40.28,False,,,0,9.9,37.7798379,-122.4121737,8.91,0.8979
68.44,1.0646,0.0638,9.3686,0.0088,-0.0132,0.0004,15.58,19.55,39.58,False,,,0,9.9,37.7798429,-122.4121656,9.05,0.898
68.54,-1.6751,0.0817,9.5579,-0.0111,-0.0077,0.0004,15.58,19.55,39.8,False,,,0,9.9,37.7798481,-122.4121575,9.17,0.898
68.64,-2.1268,-0.0783,9.6388,-0.027,-0.0015,0.0004,15.58,19.55,40.37,False,,,0,9.9,37.779853,-122.4121497,8.74,0.898
68.74,-0.1503,0.0595,10.0043,0.0001,-0.0175,0.0004,15.58,19.55,40.05,False,,,0,9.9,37.7798579,-122.4121419,8.75,0.8981
68.84,1.6404,0.0623,9.394,-0.0351,0.0183,0.0004,15.58,19.55,39.56,False,,,0,9.9,37.7798628,-122.4121342,8.71,0.8981
68.94,1.4783,-0.3218,9.9011,0.0277,-0.0164,0.0004,15.58,19.55,40.04,False,,,0,9.9,37.7798679,-122.4121261,9.08,0.8982
69.04,-1.9816,-0.017,9.5562,-0.0184,-0.0379,0.0004,15.58,19.56,40.19,False,,,0,9.9,37.7798728,-122.4121181,8.91,0.8982
69.14,-2.228,-0.1313,9.8979,-0.0109,0.0189,0.0004,15.57,19.56,40.08,False,,,0,9.9,37.7798777,-122.4121104,8.68,0.8982
69.24,1.8411,-0.0973,9.678,0.0155,-0.0005,0.0004,15.57,19.56,40.45,False,,,0,9.9,37.7798824,-122.4121029,8.39,0.8983
69.34,1.8084,-0.1234,9.3223,0.0043,-0.0,0.0004,15.57,19.56,40.64,False,,,0,9.9,37.7798875,-122.4120949,9.01,0.8983
69.44,-0.3217,-0.0839,9.8828,-0.0066,0.0023,0.0004,15.57,19.56,40.87,False,,,0,9.9,37.7798924,-122.4120871,8.77,0.8983
69.54,-0.0588,-0.07,9.7256,0.0071,0.0081,0.0004,15.57,19.56,40.17,False,,,0,9.9,37.7798974,-122.4120791,8.98,0.8984
69.64,-1.9263,0.0829,10.2175,0.0027,-0.0302,0.0004,15.57,19.56,39.38,False,,,0,9.9,37.7799023,-122.4120714,8.74,0.8984
69.74,1.1498,-0.0161,9.5183,-0.0053,0.0248,0.0004,15.57,19.56,40.29,False,,,0,9.9,37.7799071,-122.4120637,8.6,0.8985
69.84,0.1692,-0.1732,9.6887,-0.0276,0.0036,0.0003,15.57,19.56,40.09,False,,,0,9.9,37.7799122,-122.4120557,9.01,0.8985
69.94,-2.0231,-0.1085,9.5235,-0.0058,-0.012,0.0003,15.57,19.56,39.88,False,,,0,9.9,37.779917,-122.412048,8.61,0.8985
70.04,1.0,-0.0081,9.6931,0.0179,0.0343,0.0003,15.57,19.56,39.9,False,,,0,9.9,37.7799218,-122.4120403,8.62,0.8986
70.14,0.4947,-0.0186,9.9872,0.0199,-0.0396,0.0003,15.57,19.56,39.43,False,,,0,9.9,37.7799267,-122.4120325,8.79,0.8986
70.24,-1.8844,0.2057,9.7128,0.0187,-0.0058,0.0003,15.57,19.56,40.29,False,,,0,9.9,37.7799316,-122.4120247,8.77,0.8986
70.34,-0.7819,-0.035,9.6212,-0.0297,-0.0078,0.0003,15.57,19.56,39.83,False,,,0,9.9,37.7799364,-122.4120172,8.44,0.8987
70.44,2.3409,0.0878,9.866,0.0203,0.0087,0.0003,15.57,19.56,39.81,False,,,0,9.9,37.7799412,-122.4120095,8.65,0.8987
70.54,-3.7859,0.1078,9.1616,-0.014,-0.0231,0.0003,15.57,19.56,39.58,False,,,0,9.9,37.7799462,-122.4120016,8.87,0.8987
70.64,-2.0925,0.1209,9.7583,0.0305,-0.0114,0.0003,15.56,19.56,39.59,False,,,0,9.9,37.7799506,-122.4119945,7.92,0.8988
70.74,2.5797,0.0032,9.887,0.0169,0.0015,0.0003,15.56,19.56,40.87,False,,,0,9.9,37.7799553,-122.4119871,8.4,0.8988
70.84,1.1091,-0.0363,9.9405,0.0023,0.0207,0.0003,15.56,19.56,40.41,False,,,0,9.9,37.7799601,-122.4119795,8.51,0.8988
70.94,0.1706,0.121,9.7976,0.003,0.0167,0.0003,15.56,19.57,39.74,False,,,0,9.9,37.7799649,-122.4119718,8.65,0.8988
71.04,-1.6124,-0.0891,9.9377,-0.0278,0.0003,0.0003,15.56,19.57,39.68,False,,,0,9.9,37.7799697,-122.4119642,8.5,0.8989
71.14,-1.3522,0.1145,9.577,-0.013,0.0233,0.0003,15.56,19.57,39.91,False,,,0,9.9,37.7799744,-122.4119568,8.35,0.8989
